RegionName,RegionType,StateName,State,City,Metro,CountyName,2024-11-30
60176,zip,IL,IL,Schiller Park,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,160742.31122340498
2632,zip,MA,MA,Barnstable,"Barnstable Town, MA",Barnstable County,386052.6630569844
33872,zip,FL,FL,Sebring,"Sebring-Avon Park, FL",Highlands County,143851.22964841235
61853,zip,IL,IL,Mahomet,"Champaign-Urbana, IL",Champaign County,235441.80378424432
2375,zip,MA,MA,Easton,"Providence-Warwick, RI-MA",Bristol County,367346.823639818
2748,zip,MA,MA,Dartmouth,"Providence-Warwick, RI-MA",Bristol County,691083.7280488687
49544,zip,MI,MI,Walker,"Grand Rapids-Kentwood, MI",Kent County,329958.7375103967
2568,zip,MA,MA,Tisbury,"Vineyard Haven, MA",Dukes County,865210.7193731734
90212,zip,CA,CA,Beverly Hills,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1490356.6668649393
48017,zip,MI,MI,Clawson,"Detroit-Warren-Dearborn, MI",Oakland County,169799.2490745843
94965,zip,CA,CA,Sausalito,"San Francisco-Oakland-Berkeley, CA",Marin County,1003633.5889177514
94925,zip,CA,CA,Corte Madera,"San Francisco-Oakland-Berkeley, CA",Marin County,976529.6451297216
11766,zip,NY,NY,Mount Sinai,"New York-Newark-Jersey City, NY-NJ-PA",Suffolk County,626036.5001153598
4530,zip,ME,ME,Bath,"Portland-South Portland, ME",Sagadahoc County,257535.76944291327
7643,zip,NJ,NJ,Little Ferry,"New York-Newark-Jersey City, NY-NJ-PA",Bergen County,304381.66864200105
19118,zip,PA,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia County,493989.06115733465
4043,zip,ME,ME,Kennebunk,"Portland-South Portland, ME",York County,513287.8636868264
2330,zip,MA,MA,Carver,"Boston-Cambridge-Newton, MA-NH",Plymouth County,481544.6895712887
60143,zip,IL,IL,Itasca,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County,307139.05527836125
91708,zip,CA,CA,Chino,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,692597.8903290853
5468,zip,VT,VT,Milton,"Burlington-South Burlington, VT",Chittenden County,309566.48430232407
63124,zip,MO,MO,Ladue,"St. Louis, MO-IL",Saint Louis County,172940.0528010103
23072,zip,VA,VA,Hayes,"Virginia Beach-Norfolk-Newport News, VA-NC",Gloucester County,270082.8681385189
15232,zip,PA,PA,Pittsburgh,"Pittsburgh, PA",Allegheny County,306511.78918071924
1540,zip,MA,MA,Oxford,"Worcester, MA-CT",Worcester County,297601.34480165713
97138,zip,OR,OR,,"Astoria, OR",Clatsop County,399324.9814402563
48065,zip,MI,MI,Romeo,"Detroit-Warren-Dearborn, MI",Macomb County,308725.6895351335
7035,zip,NJ,NJ,Lincoln Park,"New York-Newark-Jersey City, NY-NJ-PA",Morris County,425702.8373349484
18508,zip,PA,PA,Scranton,"Scranton--Wilkes-Barre, PA",Lackawanna County,129833.42534404852
6098,zip,CT,CT,Winsted,"Torrington, CT",Litchfield County,203186.70613351255
33449,zip,FL,FL,Lake Worth Beach,"Miami-Fort Lauderdale-Pompano Beach, FL",Palm Beach County,252238.9822117336
87571,zip,NM,NM,Taos,"Taos, NM",Taos County,362040.3455885621
75065,zip,TX,TX,Lake Dallas,"Dallas-Fort Worth-Arlington, TX",Denton County,349462.5314816511
30268,zip,GA,GA,Palmetto,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,205947.9714368698
50226,zip,IA,IA,Polk City,"Des Moines-West Des Moines, IA",Polk County,237374.4625253668
10601,zip,NY,NY,White Plains,"New York-Newark-Jersey City, NY-NJ-PA",Westchester County,496743.38843226194
60305,zip,IL,IL,River Forest,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,218857.2177564274
45209,zip,OH,OH,Cincinnati,"Cincinnati, OH-KY-IN",Hamilton County,527781.556147088
91024,zip,CA,CA,Sierra Madre,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,787627.2985238233
93730,zip,CA,CA,Fresno,"Fresno, CA",Fresno County,441647.1610867256
91978,zip,CA,CA,Spring Valley,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,518701.2756094203
7734,zip,NJ,NJ,Keansburg,"New York-Newark-Jersey City, NY-NJ-PA",Monmouth County,264096.103023082
3909,zip,ME,ME,York,"Portland-South Portland, ME",York County,529775.6563384021
33050,zip,FL,FL,Marathon,"Key West, FL",Monroe County,556169.099483332
19081,zip,PA,PA,Swarthmore,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Delaware County,197166.33513807945
2061,zip,MA,MA,Norwell,"Boston-Cambridge-Newton, MA-NH",Plymouth County,806749.1866477554
24121,zip,VA,VA,Moneta,"Lynchburg, VA",Bedford County,456032.35597472824
10970,zip,NY,NY,Pomona,"New York-Newark-Jersey City, NY-NJ-PA",Rockland County,321741.86869731377
2885,zip,RI,RI,Warren,"Providence-Warwick, RI-MA",Bristol County,373122.4518140899
20037,zip,DC,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,495395.1734112964
4090,zip,ME,ME,Wells,"Portland-South Portland, ME",York County,341352.6738660554
28516,zip,NC,NC,Beaufort,"Morehead City, NC",Carteret County,405757.8988856247
6355,zip,CT,CT,Groton,"Norwich-New London, CT",New London County,582661.8446859093
40243,zip,KY,KY,Louisville,"Louisville/Jefferson County, KY-IN",Jefferson County,194107.73225017163
81506,zip,CO,CO,Grand Junction,"Grand Junction, CO",Mesa County,237279.51209018604
62010,zip,IL,IL,Bethalto,"St. Louis, MO-IL",Madison County,212785.52043599376
19350,zip,PA,PA,Landenberg,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Chester County,583235.1084455625
8244,zip,NJ,NJ,Somers Point,"Atlantic City-Hammonton, NJ",Atlantic County,431986.45142790064
1450,zip,MA,MA,Groton,"Boston-Cambridge-Newton, MA-NH",Middlesex County,479127.51913123374
34103,zip,FL,FL,Naples,"Naples-Marco Island, FL",Collier County,1129097.5480255338
7442,zip,NJ,NJ,Pompton Lakes,"New York-Newark-Jersey City, NY-NJ-PA",Passaic County,324969.1671875489
48001,zip,MI,MI,Algonac,"Detroit-Warren-Dearborn, MI",Saint Clair County,228900.54733477428
49230,zip,MI,MI,Brooklyn,"Jackson, MI",Jackson County,90175.28560322552
6382,zip,CT,CT,Montville,"Norwich-New London, CT",New London County,171945.24061564606
2056,zip,MA,MA,Norfolk,"Boston-Cambridge-Newton, MA-NH",Norfolk County,698117.8228622047
44056,zip,OH,OH,Macedonia,"Akron, OH",Summit County,250719.76532744468
32951,zip,FL,FL,Melbourne Beach,"Palm Bay-Melbourne-Titusville, FL",Brevard County,360725.7222140229
34987,zip,FL,FL,Port Saint Lucie,"Port St. Lucie, FL",Saint Lucie County,260610.60900308331
50003,zip,IA,IA,Adel,"Des Moines-West Des Moines, IA",Dallas County,94390.76252185636
8010,zip,NJ,NJ,Edgewater Park Township,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Burlington County,161813.71944208632
5001,zip,VT,VT,Hartford,"Lebanon, NH-VT",Windsor County,276697.7825531676
19444,zip,PA,PA,Lafayette Hill,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County,220114.13627744824
37916,zip,TN,TN,Knoxville,"Knoxville, TN",Knox County,363444.9820897119
15129,zip,PA,PA,South Park,"Pittsburgh, PA",Allegheny County,194341.94219558596
93721,zip,CA,CA,Fresno,"Fresno, CA",Fresno County,171571.00062350777
53965,zip,WI,WI,Wisconsin Dells,,Adams County,268801.7368466912
6482,zip,CT,CT,Newtown,"Bridgeport-Stamford-Norwalk, CT",Fairfield County,457127.88650525967
2343,zip,MA,MA,Holbrook,"Boston-Cambridge-Newton, MA-NH",Norfolk County,331007.94255536975
34102,zip,FL,FL,Naples,"Naples-Marco Island, FL",Collier County,689044.731678567
94931,zip,CA,CA,Cotati,"Santa Rosa-Petaluma, CA",Sonoma County,436065.3189470379
44408,zip,OH,OH,Columbiana,"Salem, OH",Columbiana County,257477.4249932397
98070,zip,WA,WA,Vashon,"Seattle-Tacoma-Bellevue, WA",King County,430596.9175907837
95119,zip,CA,CA,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,1049090.8082705329
77003,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,313667.27434830886
28460,zip,NC,NC,Sneads Ferry,"Jacksonville, NC",Onslow County,308682.96590604493
73116,zip,OK,OK,Oklahoma City,"Oklahoma City, OK",Oklahoma County,195127.2633795878
84111,zip,UT,UT,Salt Lake City,"Salt Lake City, UT",Salt Lake County,344955.0079660499
10520,zip,NY,NY,Croton-on-Hudson,"New York-Newark-Jersey City, NY-NJ-PA",Westchester County,477246.7358624776
48164,zip,MI,MI,Huron,"Detroit-Warren-Dearborn, MI",Wayne County,277780.8139528796
53715,zip,WI,WI,Madison,"Madison, WI",Dane County,342616.4113278532
18954,zip,PA,PA,Richboro,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Bucks County,504671.6715821611
78701,zip,TX,TX,Austin,"Austin-Round Rock-Georgetown, TX",Travis County,668089.067409716
61072,zip,IL,IL,Rockton,"Rockford, IL",Winnebago County,226360.97340036268
6239,zip,CT,CT,Killingly,"Worcester, MA-CT",Windham County,291585.5230325359
55409,zip,MN,MN,Minneapolis,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,173850.13268155188
45402,zip,OH,OH,Dayton,"Dayton-Kettering, OH",Montgomery County,255947.4099989701
7310,zip,NJ,NJ,Jersey City,"New York-Newark-Jersey City, NY-NJ-PA",Hudson County,884453.903215277
40513,zip,KY,KY,Lexington,"Lexington-Fayette, KY",Fayette County,442057.4835679932
19945,zip,DE,DE,Frankford,"Salisbury, MD-DE",Sussex County,405163.25624385616
3755,zip,NH,NH,Hanover,"Lebanon, NH-VT",Grafton County,499357.1897551792
92610,zip,CA,CA,Lake Forest,"Los Angeles-Long Beach-Anaheim, CA",Orange County,718964.1626905315
33966,zip,FL,FL,Fort Myers,"Cape Coral-Fort Myers, FL",Lee County,294649.91721274704
34996,zip,FL,FL,,"Port St. Lucie, FL",Martin County,275454.21167539834
46567,zip,IN,IN,Syracuse,"Warsaw, IN",Kosciusko County,303864.94419191056
1754,zip,MA,MA,Maynard,"Boston-Cambridge-Newton, MA-NH",Middlesex County,464674.01493997424
98148,zip,WA,WA,Burien,"Seattle-Tacoma-Bellevue, WA",King County,267561.34864958446
3077,zip,NH,NH,Raymond,"Boston-Cambridge-Newton, MA-NH",Rockingham County,412395.6807256933
15203,zip,PA,PA,Pittsburgh,"Pittsburgh, PA",Allegheny County,306244.7257592242
81230,zip,CO,CO,Gunnison,,Gunnison County,346183.4184509816
80517,zip,CO,CO,Estes Park,"Fort Collins, CO",Larimer County,479537.8921252549
53120,zip,WI,WI,East Troy,"Whitewater, WI",Walworth County,274352.9868555278
78721,zip,TX,TX,Austin,"Austin-Round Rock-Georgetown, TX",Travis County,534195.6364643628
43410,zip,OH,OH,Clyde,"Fremont, OH",Sandusky County,144700.3759665352
11968,zip,NY,NY,Southampton,"New York-Newark-Jersey City, NY-NJ-PA",Suffolk County,1106818.4451507104
8512,zip,NJ,NJ,Cranbury Township,"New York-Newark-Jersey City, NY-NJ-PA",Middlesex County,294144.53704236745
27601,zip,NC,NC,Raleigh,"Raleigh-Cary, NC",Wake County,500191.15137833153
2563,zip,MA,MA,Sandwich,"Barnstable Town, MA",Barnstable County,428370.58318414213
1069,zip,MA,MA,Palmer,"Springfield, MA",Hampden County,225872.70183200753
92007,zip,CA,CA,Encinitas,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,1179281.692693389
60083,zip,IL,IL,Wadsworth,"Chicago-Naperville-Elgin, IL-IN-WI",Lake County,216426.0729183747
19806,zip,DE,DE,Wilmington,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",New Castle County,200039.1898374268
48215,zip,MI,MI,Detroit,"Detroit-Warren-Dearborn, MI",Wayne County,196264.58113359628
5753,zip,VT,VT,Middlebury,,Addison County,341618.2484954847
22307,zip,VA,VA,Groveton,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,297324.01180298766
48048,zip,MI,MI,New Haven,"Detroit-Warren-Dearborn, MI",Macomb County,288425.3469215854
32579,zip,FL,FL,Shalimar,"Crestview-Fort Walton Beach-Destin, FL",Okaloosa County,189388.0073463647
7936,zip,NJ,NJ,East Hanover Township,"New York-Newark-Jersey City, NY-NJ-PA",Morris County,489825.58327737777
29572,zip,SC,SC,Myrtle Beach,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Horry County,271805.1870197025
81201,zip,CO,CO,Salida,,Chaffee County,527526.4229471835
46506,zip,IN,IN,Bremen,"Plymouth, IN",Marshall County,242290.0005395109
1862,zip,MA,MA,Billerica,"Boston-Cambridge-Newton, MA-NH",Middlesex County,653337.3417134158
1772,zip,MA,MA,Southborough,"Worcester, MA-CT",Worcester County,766113.6760724114
61080,zip,IL,IL,South Beloit,"Rockford, IL",Winnebago County,258947.7535272724
44714,zip,OH,OH,Canton,"Canton-Massillon, OH",Stark County,232222.47835701704
48875,zip,MI,MI,Portland,"Grand Rapids-Kentwood, MI",Ionia County,297427.8545163382
6071,zip,CT,CT,Somers,"Hartford-East Hartford-Middletown, CT",Tolland County,478998.74211509427
31320,zip,GA,GA,Midway,"Hinesville, GA",Liberty County,212608.61587335053
7045,zip,NJ,NJ,Montville,"New York-Newark-Jersey City, NY-NJ-PA",Morris County,617585.2317463137
8226,zip,NJ,NJ,Ocean City,"Ocean City, NJ",Cape May County,926569.1238453736
2341,zip,MA,MA,Hanson,"Boston-Cambridge-Newton, MA-NH",Plymouth County,520823.7927252835
16507,zip,PA,PA,Erie,"Erie, PA",Erie County,384019.8817298452
92657,zip,CA,CA,Newport Beach,"Los Angeles-Long Beach-Anaheim, CA",Orange County,2056992.7979388929
1062,zip,MA,MA,Northampton,"Springfield, MA",Hampshire County,368140.24029774946
63103,zip,MO,MO,Saint Louis,"St. Louis, MO-IL",Saint Louis City,133113.7528044332
2631,zip,MA,MA,Brewster,"Barnstable Town, MA",Barnstable County,501379.58183993463
7438,zip,NJ,NJ,Oak Ridge,"New York-Newark-Jersey City, NY-NJ-PA",Morris County,368914.2772488491
48359,zip,MI,MI,Orion,"Detroit-Warren-Dearborn, MI",Oakland County,421003.45685529895
15632,zip,PA,PA,Murrysville,"Pittsburgh, PA",Westmoreland County,254289.6343690561
60471,zip,IL,IL,Richton Park,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,83746.98173034463
44471,zip,OH,OH,Struthers,"Youngstown-Warren-Boardman, OH-PA",Mahoning County,267908.64831688214
25311,zip,WV,WV,Charleston,"Charleston, WV",Kanawha County,99234.78264120074
98327,zip,WA,WA,Dupont,"Seattle-Tacoma-Bellevue, WA",Pierce County,392667.4134775733
76102,zip,TX,TX,Fort Worth,"Dallas-Fort Worth-Arlington, TX",Tarrant County,326054.3367110136
53527,zip,WI,WI,Cottage Grove,"Madison, WI",Dane County,296134.93326832604
19004,zip,PA,PA,Bala-Cynwyd,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County,342408.34088840993
48380,zip,MI,MI,Milford,"Detroit-Warren-Dearborn, MI",Oakland County,687747.2854286084
7444,zip,NJ,NJ,Pompton Plains,"New York-Newark-Jersey City, NY-NJ-PA",Morris County,370952.7732513833
95073,zip,CA,CA,Soquel,"Santa Cruz-Watsonville, CA",Santa Cruz County,726358.146050894
32110,zip,FL,FL,Bunnell,"Deltona-Daytona Beach-Ormond Beach, FL",Flagler County,143498.11353986812
1460,zip,MA,MA,Littleton,"Boston-Cambridge-Newton, MA-NH",Middlesex County,570930.3524185661
59911,zip,MT,MT,Bigfork,,Lake County,524056.2789045475
28207,zip,NC,NC,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",Mecklenburg County,424884.0259769411
20710,zip,MD,MD,Bladensburg,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County,129743.41044799976
76537,zip,TX,TX,Jarrell,"Austin-Round Rock-Georgetown, TX",Williamson County,244080.15855889957
10005,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,1093918.3444085522
30313,zip,GA,GA,Atlanta,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,322891.94316725526
70116,zip,LA,LA,New Orleans,"New Orleans-Metairie, LA",Orleans Parish,316952.25782573747
53037,zip,WI,WI,Jackson,"Milwaukee-Waukesha, WI",Washington County,277292.7081452798
60534,zip,IL,IL,Lyons,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,177947.90548499604
6019,zip,CT,CT,Canton,"Hartford-East Hartford-Middletown, CT",Hartford County,267416.50808716594
34453,zip,FL,FL,Inverness,"Homosassa Springs, FL",Citrus County,140490.37826584454
6786,zip,CT,CT,Plymouth,"Torrington, CT",Litchfield County,187181.6538359335
78202,zip,TX,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County,392813.5180059693
43452,zip,OH,OH,Port Clinton,"Toledo, OH",Ottawa County,261540.12788877904
44115,zip,OH,OH,Cleveland,"Cleveland-Elyria, OH",Cuyahoga County,226405.96025189932
48062,zip,MI,MI,Richmond,"Detroit-Warren-Dearborn, MI",Macomb County,230769.53686034403
7463,zip,NJ,NJ,Waldwick,"New York-Newark-Jersey City, NY-NJ-PA",Bergen County,490178.2571244545
78756,zip,TX,TX,Austin,"Austin-Round Rock-Georgetown, TX",Travis County,368873.7622437913
3109,zip,NH,NH,Manchester,"Manchester-Nashua, NH",Hillsborough County,278151.9433398035
45806,zip,OH,OH,Fort Shawnee,"Lima, OH",Allen County,248371.51264129177
10522,zip,NY,NY,Dobbs Ferry,"New York-Newark-Jersey City, NY-NJ-PA",Westchester County,568274.9833029475
6479,zip,CT,CT,Southington,"Hartford-East Hartford-Middletown, CT",Hartford County,289682.7536456883
49306,zip,MI,MI,Belmont,"Grand Rapids-Kentwood, MI",Kent County,510531.5223566178
80230,zip,CO,CO,Denver,"Denver-Aurora-Lakewood, CO",Denver County,498102.8607586594
2645,zip,MA,MA,Harwich,"Barnstable Town, MA",Barnstable County,424527.2510657715
44632,zip,OH,OH,Hartville,"Canton-Massillon, OH",Stark County,219940.66418273747
55425,zip,MN,MN,Bloomington,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,227447.3042125062
60418,zip,IL,IL,Crestwood,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,147514.48017318142
7419,zip,NJ,NJ,Hamburg,"New York-Newark-Jersey City, NY-NJ-PA",Sussex County,340311.8931002529
99518,zip,AK,AK,Anchorage,"Anchorage, AK",Anchorage Borough,197696.4041166684
60190,zip,IL,IL,Winfield,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County,255860.38553553665
19072,zip,PA,PA,Narberth,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County,282639.1696654674
44890,zip,OH,OH,Willard,"Norwalk, OH",Huron County,138815.88447454097
60482,zip,IL,IL,Worth,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,132848.23528135003
1588,zip,MA,MA,Northbridge,"Worcester, MA-CT",Worcester County,401863.1450655412
2571,zip,MA,MA,Wareham,"Boston-Cambridge-Newton, MA-NH",Plymouth County,375724.22762146685
40242,zip,KY,KY,Louisville,"Louisville/Jefferson County, KY-IN",Jefferson County,223004.8034868457
45439,zip,OH,OH,Moraine,"Dayton-Kettering, OH",Montgomery County,84168.93727731501
94505,zip,CA,CA,Discovery Bay,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,552296.8111871952
45050,zip,OH,OH,Middletown,"Cincinnati, OH-KY-IN",Butler County,236524.0577170415
6906,zip,CT,CT,Stamford,"Bridgeport-Stamford-Norwalk, CT",Fairfield County,453985.1092616644
7876,zip,NJ,NJ,Succasunna,"New York-Newark-Jersey City, NY-NJ-PA",Morris County,365353.3921529658
15211,zip,PA,PA,Pittsburgh,"Pittsburgh, PA",Allegheny County,440945.7671536391
43076,zip,OH,OH,Thornville,"Columbus, OH",Perry County,525662.3668544979
48040,zip,MI,MI,Marysville,"Detroit-Warren-Dearborn, MI",Saint Clair County,171385.42323246365
18929,zip,PA,PA,Jamison,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Bucks County,422790.53212177707
6798,zip,CT,CT,Woodbury,"Torrington, CT",Litchfield County,251831.09033575308
78730,zip,TX,TX,Austin,"Austin-Round Rock-Georgetown, TX",Travis County,279126.2067524266
23510,zip,VA,VA,Norfolk,"Virginia Beach-Norfolk-Newport News, VA-NC",Norfolk City,319018.78832499875
1949,zip,MA,MA,Middleton,"Boston-Cambridge-Newton, MA-NH",Essex County,641721.8366620879
63117,zip,MO,MO,Richmond Heights,"St. Louis, MO-IL",Saint Louis County,535473.8820470226
34688,zip,FL,FL,Tarpon Springs,"Tampa-St. Petersburg-Clearwater, FL",Pinellas County,193874.26677685903
55439,zip,MN,MN,Edina,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,283233.2760253533
2494,zip,MA,MA,Needham,"Boston-Cambridge-Newton, MA-NH",Norfolk County,961081.0970497056
48074,zip,MI,MI,Smiths Creek,"Detroit-Warren-Dearborn, MI",Saint Clair County,235106.2480307381
95065,zip,CA,CA,Santa Cruz,"Santa Cruz-Watsonville, CA",Santa Cruz County,802084.1930882527
7945,zip,NJ,NJ,Mendham,"New York-Newark-Jersey City, NY-NJ-PA",Morris County,557557.6488977121
85378,zip,AZ,AZ,Surprise,"Phoenix-Mesa-Chandler, AZ",Maricopa County,147512.22195600392
34428,zip,FL,FL,Crystal River,"Homosassa Springs, FL",Citrus County,321828.4167808485
60523,zip,IL,IL,Oak Brook,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County,345725.62759620586
8201,zip,NJ,NJ,Absecon,"Atlantic City-Hammonton, NJ",Atlantic County,171767.32840106255
53235,zip,WI,WI,Saint Francis,"Milwaukee-Waukesha, WI",Milwaukee County,296277.2325781539
19317,zip,PA,PA,Chadds Ford,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Delaware County,241746.9909286522
60661,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,274321.2865365529
39525,zip,MS,MS,Diamondhead,"Gulfport-Biloxi, MS",Hancock County,115994.45841623454
29401,zip,SC,SC,Charleston,"Charleston-North Charleston, SC",Charleston County,860505.408314638
64108,zip,MO,MO,Kansas City,"Kansas City, MO-KS",Jackson County,290661.63782187336
45206,zip,OH,OH,Cincinnati,"Cincinnati, OH-KY-IN",Hamilton County,248155.00639148304
33947,zip,FL,FL,Rotonda West,"Punta Gorda, FL",Charlotte County,206345.4039495662
7073,zip,NJ,NJ,East Rutherford,"New York-Newark-Jersey City, NY-NJ-PA",Bergen County,450155.6900068349
21842,zip,MD,MD,,"Salisbury, MD-DE",Worcester County,407161.17085113487
3857,zip,NH,NH,Newmarket,"Boston-Cambridge-Newton, MA-NH",Rockingham County,387583.1739240486
48138,zip,MI,MI,Grosse Ile,"Detroit-Warren-Dearborn, MI",Wayne County,209384.31602386304
63144,zip,MO,MO,Brentwood,"St. Louis, MO-IL",Saint Louis County,203708.81426325385
6480,zip,CT,CT,Portland,"Hartford-East Hartford-Middletown, CT",Middlesex County,306966.4234806636
11797,zip,NY,NY,Woodbury,"New York-Newark-Jersey City, NY-NJ-PA",Nassau County,943518.6506789596
32204,zip,FL,FL,Jacksonville,"Jacksonville, FL",Duval County,329008.3005066579
2673,zip,MA,MA,Yarmouth,"Barnstable Town, MA",Barnstable County,366043.3891718734
52748,zip,IA,IA,Eldridge,"Davenport-Moline-Rock Island, IA-IL",Scott County,156456.8875408627
65672,zip,MO,MO,Hollister,"Branson, MO",Taney County,353378.22209443426
61065,zip,IL,IL,Poplar Grove,"Rockford, IL",Boone County,168947.90876535847
4107,zip,ME,ME,Cape Elizabeth,"Portland-South Portland, ME",Cumberland County,603263.5238727778
6712,zip,CT,CT,Prospect,"New Haven-Milford, CT",New Haven County,446254.4331420097
7075,zip,NJ,NJ,Wood Ridge,"New York-Newark-Jersey City, NY-NJ-PA",Bergen County,589529.4604497139
63088,zip,MO,MO,Valley Park,"St. Louis, MO-IL",Saint Louis County,193505.7552537619
4086,zip,ME,ME,Topsham,"Portland-South Portland, ME",Sagadahoc County,529989.9681907872
12572,zip,NY,NY,Rhinebeck,"Poughkeepsie-Newburgh-Middletown, NY",Dutchess County,521245.3157494329
90094,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1192724.7047964686
95010,zip,CA,CA,Capitola,"Santa Cruz-Watsonville, CA",Santa Cruz County,681671.3608337175
10989,zip,NY,NY,Valley Cottage,"New York-Newark-Jersey City, NY-NJ-PA",Rockland County,340631.28323737025
53128,zip,WI,WI,Bloomfield,"Whitewater, WI",Walworth County,220566.55728687753
94158,zip,CA,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,1183250.3598994885
1863,zip,MA,MA,Chelmsford,"Boston-Cambridge-Newton, MA-NH",Middlesex County,440639.8309872984
60044,zip,IL,IL,Lake Bluff,"Chicago-Naperville-Elgin, IL-IN-WI",Lake County,249234.7543585072
6475,zip,CT,CT,Old Saybrook,"Hartford-East Hartford-Middletown, CT",Middlesex County,578687.5479881228
1590,zip,MA,MA,Sutton,"Worcester, MA-CT",Worcester County,536550.5178159362
93108,zip,CA,CA,Montecito,"Santa Maria-Santa Barbara, CA",Santa Barbara County,2600301.141644722
2762,zip,MA,MA,Plainville,"Boston-Cambridge-Newton, MA-NH",Norfolk County,454905.7545968127
60464,zip,IL,IL,Palos Park,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,266388.9301684243
80549,zip,CO,CO,Wellington,"Fort Collins, CO",Larimer County,350912.635118674
48444,zip,MI,MI,Imlay City,"Detroit-Warren-Dearborn, MI",Lapeer County,245123.57712463752
23664,zip,VA,VA,Hampton,"Virginia Beach-Norfolk-Newport News, VA-NC",Hampton City,290520.7849944294
33859,zip,FL,FL,Lake Wales,"Lakeland-Winter Haven, FL",Polk County,138541.7897839318
7605,zip,NJ,NJ,Leonia,"New York-Newark-Jersey City, NY-NJ-PA",Bergen County,387605.54754951206
60514,zip,IL,IL,Clarendon Hills,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County,264797.5290116768
55340,zip,MN,MN,Corcoran,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,464445.9921906401
2540,zip,MA,MA,Falmouth,"Barnstable Town, MA",Barnstable County,647502.3945606018
80498,zip,CO,CO,Silverthorne,"Breckenridge, CO",Summit County,558570.9759807332
1504,zip,MA,MA,Blackstone,"Worcester, MA-CT",Worcester County,345119.3067784063
10927,zip,NY,NY,Haverstraw,"New York-Newark-Jersey City, NY-NJ-PA",Rockland County,403062.616037924
24504,zip,VA,VA,Lynchburg,"Lynchburg, VA",Lynchburg City,207272.9193375815
11777,zip,NY,NY,Port Jefferson,"New York-Newark-Jersey City, NY-NJ-PA",Suffolk County,575477.932995862
6260,zip,CT,CT,Putnam,"Worcester, MA-CT",Windham County,294783.7890274259
4096,zip,ME,ME,Yarmouth,"Portland-South Portland, ME",Cumberland County,560182.8174564737
1952,zip,MA,MA,Salisbury,"Boston-Cambridge-Newton, MA-NH",Essex County,543877.6708024989
60162,zip,IL,IL,Hillside,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,132199.38128354272
7676,zip,NJ,NJ,Township of Washington,"New York-Newark-Jersey City, NY-NJ-PA",Bergen County,632171.3424317013
53555,zip,WI,WI,Lodi,"Madison, WI",Columbia County,444200.5676668761
84532,zip,UT,UT,,,Grand County,493478.11247484735
